Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
37,0.66374192237854,76.25,1.2997524118423462,57.0
38,0.7832799077033996,73.75,1.2970966339111327,56.5
39,0.6423609733581543,79.6875,1.2774201393127442,55.5
40,0.6255993783473969,79.6875,1.2915627288818359,55.25
41,0.6250415682792664,81.25,1.285293459892273,56.0
42,0.6856375694274902,73.125,1.2967380905151367,56.0
43,0.6319129943847657,77.5,1.2791778182983398,55.25
44,0.6856478452682495,74.6875,1.2836105489730836,56.25
45,0.6312040269374848,77.5,1.2615465641021728,57.75
46,0.6582618594169617,74.375,1.2817578125,55.75
47,0.6192906618118286,78.125,1.257801160812378,56.0
48,0.6329587519168853,76.5625,1.2604582500457764,55.75
49,0.6311302900314331,78.4375,1.2576851081848144,57.0
50,0.5798274099826812,79.6875,1.2321245574951172,57.75
51,0.6618171453475952,75.9375,1.2454111289978027,57.5
52,0.6345316529273987,77.5,1.2667042446136474,54.25
53,0.6859658718109131,76.25,1.2325913906097412,56.75
54,0.5337191164493561,80.625,1.2443930864334107,56.75
55,0.6233657717704773,78.4375,1.2479432487487794,56.5
56,0.6084425508975982,78.75,1.2424012184143067,56.0
57,0.6193708777427673,75.9375,1.2315724182128907,56.75
58,0.6326329112052917,78.4375,1.2314343023300172,57.5
59,0.6755521416664123,76.25,1.246525583267212,55.25
60,0.6247316718101501,74.0625,1.232729320526123,56.5
61,0.6342196881771087,76.875,1.2209280395507813,56.75
62,0.5353806912899017,79.375,1.2164573287963867,57.75
63,0.7325952589511872,74.0625,1.2261715126037598,57.25
64,0.6261428833007813,76.25,1.2245282220840454,57.0
65,0.5984148502349853,77.8125,1.229540572166443,55.75
66,0.6653758645057678,76.5625,1.2056009483337402,56.5
67,0.6522393345832824,73.75,1.2077311325073241,56.5
68,0.5560521602630615,79.6875,1.2142939519882203,57.75
69,0.6170680940151214,75.3125,1.209487509727478,56.5
70,0.6412542939186097,77.1875,1.2042420053482055,58.5
71,0.6695021510124206,75.0,1.2062448024749757,56.0
72,0.5804187834262848,79.375,1.204140453338623,59.0
73,0.6259889304637909,77.5,1.2157682371139527,55.75
74,0.5217994034290314,80.3125,1.2041007041931153,57.5
75,0.6395612061023712,78.4375,1.2096631336212158,56.5
76,0.6143124341964722,77.8125,1.1959809494018554,57.75
77,0.5312307238578796,81.25,1.2112952947616578,58.25
78,0.6538220047950745,75.625,1.2031264305114746,58.75
79,0.7065720796585083,76.25,1.1980899286270141,58.75
80,0.6761129200458527,77.8125,1.1915777730941772,57.75
81,0.6226048648357392,77.1875,1.1756489419937133,58.25
82,0.5364584565162659,80.0,1.2037083530426025,57.25
83,0.6491889834403992,75.9375,1.1803559350967407,57.5
84,0.5660491287708282,79.6875,1.1814482116699219,58.25
85,0.6269165635108948,77.5,1.1585729789733887,59.25
86,0.623298293352127,76.875,1.1896605348587037,58.0
87,0.5264507293701172,81.5625,1.180043749809265,58.25
88,0.6508631348609925,76.5625,1.1764224910736083,57.75
89,0.6175245881080628,78.125,1.1726081037521363,57.75
90,0.5965683460235596,77.8125,1.1741935157775878,57.75
91,0.5483203113079071,79.0625,1.1721144485473634,58.25
92,0.6109851956367492,79.6875,1.1643284034729005,58.25
93,0.511902928352356,81.25,1.1847740411758423,58.0
94,0.5953129768371582,75.3125,1.192295126914978,57.0
95,0.6237518072128296,77.1875,1.1709854459762574,57.25
96,0.5384727120399475,82.1875,1.1741995763778688,58.5
97,0.6110633373260498,76.25,1.1650788497924804,58.0
98,0.670808470249176,75.9375,1.1722969245910644,59.5
99,0.5796058595180511,77.5,1.1832739925384521,57.5
100,0.6147942423820496,78.75,1.1755215454101562,57.75
